"labels","Time","Line","tsNs","labelTypes","id"
[object Object],2025-03-05 15:47:33,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:47:33,180 | ERROR | {\""user_id\"": 80, \""product_id\"": 1626, \""amount\"": 65.51, \""status\"": \""success\"", \""random_string\"": \""g3CdO0rTJA\""}"", ""timestamp"": ""2025-03-05 15:47:33""}",1741169853180753920,[object Object],1741169853180753920_450057a
[object Object],2025-03-05 15:41:07,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:41:07,951 | INFO | {\""user_id\"": 21, \""product_id\"": 1255, \""amount\"": 44.29, \""status\"": \""failure\"", \""random_string\"": \""2JBmKRo1Oi\""}"", ""timestamp"": ""2025-03-05 15:41:07""}",1741169467951229696,[object Object],1741169467951229696_5cb26352
[object Object],2025-03-05 15:41:07,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:41:07,250 | INFO | {\""user_id\"": 97, \""product_id\"": 1331, \""amount\"": 26.9, \""status\"": \""success\"", \""random_string\"": \""2IpJi2Ucph\""}"", ""timestamp"": ""2025-03-05 15:41:07""}",1741169467250313216,[object Object],1741169467250313216_988686c
[object Object],2025-03-05 15:41:05,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:41:05,835 | ERROR | {\""user_id\"": 48, \""product_id\"": 1759, \""amount\"": 97.14, \""status\"": \""pending\"", \""random_string\"": \""EWZR27NbLv\""}"", ""timestamp"": ""2025-03-05 15:41:05""}",1741169465835869184,[object Object],1741169465835869184_d8d2ca58
[object Object],2025-03-05 15:41:04,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:41:04,278 | INFO | {\""user_id\"": 28, \""product_id\"": 1984, \""amount\"": 81.28, \""status\"": \""failure\"", \""random_string\"": \""mdwnI721I4\""}"", ""timestamp"": ""2025-03-05 15:41:04""}",1741169464278751488,[object Object],1741169464278751488_67a4f34c
[object Object],2025-03-05 15:41:03,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:41:03,410 | WARNING | {\""user_id\"": 28, \""product_id\"": 1865, \""amount\"": 88.59, \""status\"": \""pending\"", \""random_string\"": \""FV5sLIsw7s\""}"", ""timestamp"": ""2025-03-05 15:41:03""}",1741169463410603264,[object Object],1741169463410603264_87bab20
[object Object],2025-03-05 15:41:02,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:41:02,461 | INFO | {\""user_id\"": 82, \""product_id\"": 1775, \""amount\"": 54.79, \""status\"": \""success\"", \""random_string\"": \""zsbWUgZtrZ\""}"", ""timestamp"": ""2025-03-05 15:41:02""}",1741169462461718272,[object Object],1741169462461718272_720d90ce
[object Object],2025-03-05 15:40:54,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:54,496 | ERROR | {\""user_id\"": 100, \""product_id\"": 1737, \""amount\"": 82.17, \""status\"": \""success\"", \""random_string\"": \""5h4X4httFJ\""}"", ""timestamp"": ""2025-03-05 15:40:54""}",1741169454496964608,[object Object],1741169454496964608_466cee86
[object Object],2025-03-05 15:40:52,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:40:52,191 | INFO | {\""user_id\"": 53, \""product_id\"": 1283, \""amount\"": 93.67, \""status\"": \""success\"", \""random_string\"": \""WyAS5hhxVH\""}"", ""timestamp"": ""2025-03-05 15:40:52""}",1741169452191869440,[object Object],1741169452191869440_2a293a34
[object Object],2025-03-05 15:40:50,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:40:50,229 | INFO | {\""user_id\"": 48, \""product_id\"": 1416, \""amount\"": 89.68, \""status\"": \""pending\"", \""random_string\"": \""g5C3Xc8ufZ\""}"", ""timestamp"": ""2025-03-05 15:40:50""}",1741169450229843712,[object Object],1741169450229843712_4bd9577a
[object Object],2025-03-05 15:40:47,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:47,819 | ERROR | {\""user_id\"": 82, \""product_id\"": 1396, \""amount\"": 60.18, \""status\"": \""pending\"", \""random_string\"": \""F5aWMd3kV7\""}"", ""timestamp"": ""2025-03-05 15:40:47""}",1741169447819512832,[object Object],1741169447819512832_457e8f88
[object Object],2025-03-05 15:40:47,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:47,020 | ERROR | {\""user_id\"": 12, \""product_id\"": 1260, \""amount\"": 36.45, \""status\"": \""success\"", \""random_string\"": \""dnvrDJYcZG\""}"", ""timestamp"": ""2025-03-05 15:40:47""}",1741169447020266496,[object Object],1741169447020266496_556f7b94
[object Object],2025-03-05 15:40:40,"{""level"": ""INFO"", ""message"": ""2025-03-05 15:40:40,960 | INFO | {\""user_id\"": 33, \""product_id\"": 1927, \""amount\"": 22.84, \""status\"": \""pending\"", \""random_string\"": \""7dBmWhBwT6\""}"", ""timestamp"": ""2025-03-05 15:40:40""}",1741169440960336640,[object Object],1741169440960336640_6adb2408
[object Object],2025-03-05 15:40:39,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:39,465 | ERROR | {\""user_id\"": 70, \""product_id\"": 1043, \""amount\"": 99.1, \""status\"": \""failure\"", \""random_string\"": \""sF2fMNY3Ey\""}"", ""timestamp"": ""2025-03-05 15:40:39""}",1741169439465539584,[object Object],1741169439465539584_af5ea8fc
[object Object],2025-03-05 15:40:31,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:31,756 | ERROR | {\""user_id\"": 75, \""product_id\"": 1501, \""amount\"": 85.46, \""status\"": \""pending\"", \""random_string\"": \""hai3dCaWpa\""}"", ""timestamp"": ""2025-03-05 15:40:31""}",1741169431756927232,[object Object],1741169431756927232_21092c82
[object Object],2025-03-05 15:40:30,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:40:30,928 | WARNING | {\""user_id\"": 25, \""product_id\"": 1365, \""amount\"": 61.89, \""status\"": \""pending\"", \""random_string\"": \""ya2KMLVb69\""}"", ""timestamp"": ""2025-03-05 15:40:30""}",1741169430928912896,[object Object],1741169430928912896_378934a2
[object Object],2025-03-05 15:40:29,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:40:29,382 | WARNING | {\""user_id\"": 26, \""product_id\"": 1204, \""amount\"": 44.92, \""status\"": \""success\"", \""random_string\"": \""MYWP50v382\""}"", ""timestamp"": ""2025-03-05 15:40:29""}",1741169429383288832,[object Object],1741169429383288832_5552ca72
[object Object],2025-03-05 15:40:26,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:40:26,565 | WARNING | {\""user_id\"": 61, \""product_id\"": 1067, \""amount\"": 55.06, \""status\"": \""success\"", \""random_string\"": \""MdaAX7uPbY\""}"", ""timestamp"": ""2025-03-05 15:40:26""}",1741169426566241536,[object Object],1741169426566241536_90929e82
[object Object],2025-03-05 15:40:24,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:40:24,540 | WARNING | {\""user_id\"": 56, \""product_id\"": 1970, \""amount\"": 59.74, \""status\"": \""pending\"", \""random_string\"": \""mwNzmhgG0k\""}"", ""timestamp"": ""2025-03-05 15:40:24""}",1741169424541253632,[object Object],1741169424541253632_15f2ecd8
[object Object],2025-03-05 15:40:21,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:40:21,867 | WARNING | {\""user_id\"": 91, \""product_id\"": 1436, \""amount\"": 92.75, \""status\"": \""failure\"", \""random_string\"": \""vzQDn0kxzL\""}"", ""timestamp"": ""2025-03-05 15:40:21""}",1741169421867575040,[object Object],1741169421867575040_b71d6eb0
[object Object],2025-03-05 15:40:20,"{""level"": ""WARNING"", ""message"": ""2025-03-05 15:40:20,024 | WARNING | {\""user_id\"": 36, \""product_id\"": 1834, \""amount\"": 65.37, \""status\"": \""failure\"", \""random_string\"": \""SRKJIsEohC\""}"", ""timestamp"": ""2025-03-05 15:40:20""}",1741169420024262912,[object Object],1741169420024262912_dca49d50
[object Object],2025-03-05 15:40:18,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:18,274 | ERROR | {\""user_id\"": 34, \""product_id\"": 1632, \""amount\"": 13.28, \""status\"": \""pending\"", \""random_string\"": \""ZIMcGuqCXU\""}"", ""timestamp"": ""2025-03-05 15:40:18""}",1741169418276318720,[object Object],1741169418276318720_bf965a2a
[object Object],2025-03-05 15:40:17,"{""level"": ""ERROR"", ""message"": ""2025-03-05 15:40:17,395 | ERROR | {\""user_id\"": 63, \""product_id\"": 1690, \""amount\"": 18.71, \""status\"": \""failure\"", \""random_string\"": \""IY17qcXPAh\""}"", ""timestamp"": ""2025-03-05 15:40:17""}",1741169417395369984,[object Object],1741169417395369984_d57fce66
